ID,Age,Gender,Primary Race,Secondary Race,Ethnicity,Rebuild Services
ldbm02101953l600d150,63,Male,,,,Medical
ldbm02101953l600d150,63,Male,,,,Visiting
ldkf09081966l600d200,49,Female,,,,Mail
ldkf09081966l600d200,49,Female,,,,Medical
ldkf09081966l600d200,49,Female,,,,Showers
ldkf09181966l600d200,49,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Case Management
ldkf09181966l600d200,49,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
ldkf09181966l600d200,49,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
ldkf09181966l600d200,49,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
ldkf09181966l600d200,49,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),
ldlf09181966l600d400,49,Female,,,,Phones
ldlf09181966l600d400,49,Female,,,,Showers
ldlm04131959l600d460,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
ldlm04131959l600d460,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
ldlm04131959l600d460,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
ldlm04131959l600d460,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
ldlm04131959l600d460,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
ldlm04131959l600d460,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Staff Person
ldlm04131959l600d460,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
ldsm03201954l450d240,62,Male,,,,Groceries
ldvm01031963l652d120,53,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
ldvm10081957l652d120,58,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
ldxm10311958l600d250,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
ldxm10311958l600d250,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
ldy 04221964l500d000,52,,,,,Phones
ldy 04221964l500d000,52,,,,,
ldyf12091964l500d400,51,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Case Management
ldyf12091964l500d400,51,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
ldyf12091964l500d400,51,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Other
ldyf12091964l500d400,51,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
ldyf12091964l500d400,51,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Prescription
ldyf12091964l500d400,51,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
ldyf12091964l500d400,51,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Staff Person
lee 06251982l200e163,33,,,,,Staff Person
leef07311970l645e163,45,Female,Black or African American (HUD),,,Financial Assistance
leef07311970l645e163,45,Female,Black or African American (HUD),,,Groceries
leef07311970l645e163,45,Female,Black or African American (HUD),,,Other
leem06251982l200e146,33,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
leem06251982l200e146,33,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
leof01201978l200e560,38,Female,,,,Staff Person
lfem08261968l220f655,47,Male,,,,Showers
lfem09261968l250f655,47,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Other
lfem09261968l250f655,47,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
lfem09261968l250f655,47,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
lfem09261968l250f655,47,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
lfem10301973l562f432,42,Male,,,,Other
lfem10301973l562f432,42,Male,,,,Phones
lfem10301973l562f432,42,Male,,,,Showers
lflf08301992l200f460,23,Female,,,,Showers
lflm10301969l652f412,46,Male,,,,Phones
lflm10301969l652f412,46,Male,,,,Showers
lfrm10171960l200f651,55,Male,,,,
lfsm01051962l600f236,54,Male,,,,Other
lfsm01051962l600f236,54,Male,,,,
lfsm10161975l540f236,40,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
lgbf03111959l240g120,57,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
lgef12201960l200g650,55,Female,Black or African American (HUD),,Client doesn't know (HUD),Ids
lgef12201960l200g650,55,Female,Black or African American (HUD),,Client doesn't know (HUD),Phones
lgef12201960l200g650,55,Female,Black or African American (HUD),,Client doesn't know (HUD),Showers
lgef12201960l200g650,55,Female,Black or African American (HUD),,Client doesn't know (HUD),
lgim10081980l600g430,35,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
lglm03311981l600g400,35,Male,,,,Ids
lglm03311981l600g400,35,Male,,,,Other
lglm03311981l600g400,35,Male,,,,Phones
lglm03311981l600g400,35,Male,,,,Showers
lglm03311981l600g400,35,Male,,,,Visiting
lglm03311981l600g400,35,Male,,,,
lgom08011968l560g355,47,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
lham12181961l520h200,54,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
lham12181961l520h200,54,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
lhlf10151979l650h410,36,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Mail
lhlf10151979l650h410,36,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Medical
lhlf10151979l650h410,36,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
lhlf10151979l650h410,36,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
lhlf10151979l650h410,36,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
lhlf11091970l200h435,45,Female,,,,Showers
lhn 04101958l600h536,58,,,,,Showers
lhn 04101958l600h536,58,,,,,Visiting
lhn 04101958l600h536,58,,,,,
lhnm10141955l600h525,60,Male,,,,Showers
lhnm10141955l600h525,60,Male,,,,Visiting
lhnm10141955l600h525,60,Male,,,,
lhnm10151950l600h536,65,Male,,,,Showers
lhnm10151950l600h536,65,Male,,,,
lhnm10151970l600h536,45,Male,,,,
lhrf12191979l520h650,36,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
lhrm04201960l300h620,56,Male,,,,Phones
lhrm04241977l540h620,39,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
lhwm08071976l563h630,39,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
lhwm08071976l563h630,39,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Food Stamps
lhwm08071976l563h630,39,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
lhwm08071976l563h630,39,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
lhyf05051951l400h520,65,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Groceries
lhyf05051951l400h520,65,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
ljcm08031974l600j250,41,Male,,,,Phones
ljcm08031974l600j250,41,Male,,,,Showers
ljcm08031974l600j250,41,Male,,,,
ljh 07061961l600j525,54,,,,,Mail
ljh 07061961l600j525,54,,,,,Phones
ljh 07061961l600j525,54,,,,,Showers
ljh 07061961l600j525,54,,,,,Staff Person
ljh 07061961l600j525,54,,,,,
ljhm05261972l563j525,44,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
ljhm07061961l600j525,54,Male,,,,Financial Assistance
ljhm07061961l600j525,54,Male,,,,Mail
ljhm07061961l600j525,54,Male,,,,Showers
ljhm07061961l600j525,54,Male,,,,
ljhm09261972l563j525,43,Male,,,,Showers
lknf12191990l230k520,25,Female,,,,
lkom06021954l300k516,61,Male,,,,
lkom06021954l430k520,61,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Legal
lkom06021954l430k520,61,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Mail
lkom06021954l430k520,61,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
lkom06021954l430k520,61,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
llaf07131961l200l500,54,Female,,,,Showers
llbm03101971l563l145,45,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
llbm03101971l563l145,45,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Information
llbm03101971l563l145,45,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Mail
llbm03101971l563l145,45,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
llbm03101971l563l145,45,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
llbm03101971l563l145,45,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
llgm11081965l600l231,50,Male,,,,Ids
llgm11081965l600l231,50,Male,,,,Showers
llgm11081965l600l231,50,Male,,,,
llnm06061961l200l520,54,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Lunch
llnm06061961l200l520,54,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
llsm07091972l553l236,43,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
llvm12111965l236l152,50,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
llvm12111965l236l152,50,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
llvm12111965l236l152,50,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
llvm12111965l236l152,50,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
lmcm08131959l600m200,56,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
lmdm07011960l600m235,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
lmdm07011960l600m235,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
lmlf01021982l240m460,34,Female,,,,Showers
lmlf06081959l600m460,56,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Birth Certificate
lmlf06081959l600m460,56,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
lmlf06081959l600m460,56,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Medical
lmlf06081959l600m460,56,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
lmlm06081971l000m420,44,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Mail
lmlm06081971l000m420,44,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Other
lmlm06081971l000m420,44,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
lmlm06081971l000m420,44,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
lmlm06081971l000m420,44,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
lmlm06081971l000m420,44,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
lmrf04121960l200m600,56,Female,White (HUD),,,Medical
lmrf04121960l200m600,56,Female,White (HUD),,,Other
lmrf04121960l200m600,56,Female,White (HUD),,,Phones
lmrf04121960l200m600,56,Female,White (HUD),,,Showers
lmrf04121960l200m600,56,Female,White (HUD),,,Staff Person
lmsm12151965l500m240,50,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Ids
lmsm12151966l500m240,49,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
lmtm09081976l200m320,39,Male,,,,Showers
lnlm09211956l520n425,59,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Other
lnlm09211956l520n425,59,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
lnlm09211956l520n425,59,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
lnqm00000000l600n250,,Male,,,,
lotm10091960l200o632,55,Male,White (HUD),,Hispanic/Latino (HUD),Legal
lotm10091960l200o632,55,Male,White (HUD),,Hispanic/Latino (HUD),Mail
lotm10091960l200o632,55,Male,White (HUD),,Hispanic/Latino (HUD),Medical
lotm10091960l200o632,55,Male,White (HUD),,Hispanic/Latino (HUD),Phones
lotm10091960l200o632,55,Male,White (HUD),,Hispanic/Latino (HUD),Showers
lotm10091960l200o632,55,Male,White (HUD),,Hispanic/Latino (HUD),Visiting
lpef04171963l530p600,53,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Ids
lpef04171963l530p600,53,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
lpef04171963l530p600,53,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
lpef04171963l530p600,53,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
lpem02171958l600p623,58,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
lpem02171958l600p623,58,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
lpif12111961l400p623,54,Female,,,Non-Hispanic/Non-Latino (HUD),Showers
lplm02131962l600p420,54,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Other
lplm02131962l600p420,54,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
lplm02131962l600p420,54,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
lplm02131962l600p420,54,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
lprm02201957l600p625,59,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
lprm04281986l500p600,30,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Mail
lprm04281986l500p600,30,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
lprm04281986l500p600,30,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
lprm08191964l200p655,51,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
lpum04201994l500p400,22,Male,,,,
lpum07101951l652p450,64,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
lrb 11121963l200r152,52,,,,,Mail
lrb 11121963l200r152,52,,,,,Medical
lrb 11121963l200r152,52,,,,,Phones
lrb 11121963l200r152,52,,,,,Showers
lrem03121957l500r200,59,Male,,,,Showers
lsam08211962l165s500,53,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Mail
lsam08211962l165s500,53,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
lsef06271959l200s363,56,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Medical
lsef06271959l200s363,56,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
lsef11081976l320s500,39,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
lsef11081976l320s500,39,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
lshf00000000l200s536,,Female,,,,Medical
lshf00000000l200s536,,Female,,,,Showers
lshf00000000l200s536,,Female,,,,Visiting
lshf00000000l200s536,,Female,,,,
lshf09171961l000s652,54,Female,,,,Medical
lshf09171961l000s652,54,Female,,,,Other
lshf09171961l000s652,54,Female,,,,
lsi 05131960l600s530,56,,,,,
lsif01021969l200s530,47,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
lsif01021969l200s530,47,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
lsif01021969l200s530,47,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Visiting
lsif01021969l200s530,47,Female,Black or African American (HUD),,,Food Stamps
lsif01021969l200s530,47,Female,Black or African American (HUD),,,Other
lsif01021969l200s530,47,Female,Black or African American (HUD),,,Phones
lsif01021969l200s530,47,Female,Black or African American (HUD),,,Showers
lsif01021969l200s530,47,Female,Black or African American (HUD),,,Staff Person
lsif01021969l200s530,47,Female,Black or African American (HUD),,,Visiting
lsif01021969l200s530,47,Female,Black or African American (HUD),,,
lsif06041966l200s530,49,Female,,,,Hygiene
lsif06041966l200s530,49,Female,,,,Mail
lsif06041966l200s530,49,Female,,,,Other
lsif06041966l200s530,49,Female,,,,Phones
lsif06041966l200s530,49,Female,,,,Prescription
lsif06041966l200s530,49,Female,,,,Showers
lsif06041966l200s530,49,Female,,,,Staff Person
lsif06041966l200s530,49,Female,,,,Visiting
lsif06041966l200s530,49,Female,,,,
lsim10091955l500s530,60,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
lslf06011969l650s413,47,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
lslm08121969l000s410,46,Male,,,,Other
lslm08121969l000s410,46,Male,,,,Phones
lslm10131969l652s412,46,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
lslm10131969l652s412,46,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
lslm10131969l652s412,46,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
lslm10131969l652s412,46,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
lslm10131969l652s412,46,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Staff Person
